t_us,dt_us,ax,ay,az,gx,gy,gz,mx,my,mz,ppg,condition
24925547,14250,-0.101440,-1.006104,-0.152466,2.258301,-0.610352,4.821777,132.434082,106.384277,379.394531,423,static
24941265,15718,-0.100342,-1.004150,-0.153809,2.014160,-0.610352,5.065918,0.000000,0.000000,0.000000,433,static
24955517,14252,-0.099609,-1.007324,-0.151733,1.892090,-0.671387,5.004883,0.000000,0.000000,0.000000,438,static
24970371,14854,-0.098755,-1.006470,-0.150635,2.014160,-0.610352,5.126953,132.275391,106.457520,378.540039,446,static
24985423,15052,-0.098389,-1.006714,-0.151978,1.953125,-0.732422,5.065918,0.000000,0.000000,0.000000,466,static
24999779,14356,-0.097656,-1.006836,-0.151855,1.892090,-0.732422,5.187988,0.000000,0.000000,0.000000,475,static
25013883,14104,-0.098633,-1.005493,-0.152710,1.831055,-0.671387,5.004883,0.000000,0.000000,0.000000,484,static
25028111,14228,-0.098633,-1.005493,-0.151489,1.403809,-0.671387,4.699707,132.202148,107.189941,379.077148,499,static
25043706,15595,-0.097900,-1.006470,-0.150513,1.403809,-1.098633,4.577637,0.000000,0.000000,0.000000,500,static
25059064,15358,-0.098877,-1.005981,-0.151123,1.220703,-1.037598,4.699707,0.000000,0.000000,0.000000,509,static
25073680,14616,-0.097168,-1.008545,-0.149048,1.159668,-1.037598,4.760742,132.580566,107.116699,378.869629,510,static
25089705,16025,-0.097290,-1.005249,-0.149658,1.464844,-0.915527,4.699707,0.000000,0.000000,0.000000,501,static
25104002,14297,-0.097412,-1.005737,-0.151245,1.647949,-1.037598,4.455566,0.000000,0.000000,0.000000,498,static
25118619,14617,-0.097412,-1.005737,-0.149292,1.586914,-1.037598,4.272461,132.263184,107.287598,379.187012,495,static
25134528,15909,-0.097046,-1.007935,-0.149658,1.770020,-0.854492,4.150391,0.000000,0.000000,0.000000,478,static
25148728,14200,-0.095947,-1.007690,-0.148560,1.708984,-0.854492,4.150391,0.000000,0.000000,0.000000,480,static
25163879,15151,-0.097046,-1.007935,-0.148437,2.075195,-0.732422,4.150391,0.000000,0.000000,0.000000,476,static
25178406,14527,-0.096924,-1.007935,-0.148071,2.624512,-0.732422,4.028320,132.336426,106.811523,379.003906,475,static
25194199,15793,-0.098633,-1.008545,-0.149048,2.746582,-0.610352,3.906250,0.000000,0.000000,0.000000,462,static
25208721,14522,-0.097656,-1.007202,-0.149536,2.746582,-0.549316,4.150391,0.000000,0.000000,0.000000,465,static
25223748,15027,-0.098022,-1.007080,-0.150513,2.990723,-0.549316,4.211426,132.019043,106.872559,377.770996,465,static
25239779,16031,-0.096802,-1.006836,-0.151489,2.685547,-0.366211,4.211426,0.000000,0.000000,0.000000,462,static
25255145,15366,-0.096313,-1.005737,-0.151489,2.624512,-0.488281,4.455566,0.000000,0.000000,0.000000,465,static
25269809,14664,-0.097412,-1.005737,-0.150513,2.441406,-0.427246,4.272461,132.250977,106.994629,378.393555,464,static
25285078,15269,-0.097290,-1.008057,-0.150635,2.685547,-0.427246,4.150391,0.000000,0.000000,0.000000,467,static
25299645,14567,-0.096558,-1.007446,-0.150269,2.685547,-0.488281,3.845215,0.000000,0.000000,0.000000,469,static
25314173,14528,-0.097290,-1.008057,-0.150391,2.685547,-0.427246,3.723145,132.666016,106.628418,378.466797,469,static
25329435,15262,-0.097778,-1.007813,-0.150513,2.929688,-0.366211,3.784180,0.000000,0.000000,0.000000,469,static
25343864,14429,-0.097534,-1.007202,-0.151855,3.173828,-0.366211,3.784180,0.000000,0.000000,0.000000,466,static
25358521,14657,-0.096802,-1.006592,-0.151367,3.356934,-0.244141,3.845215,0.000000,0.000000,0.000000,468,static
25373209,14688,-0.097168,-1.006836,-0.151489,3.906250,0.000000,3.662109,132.287598,106.726074,378.393555,466,static
25389050,15841,-0.098145,-1.007324,-0.152466,3.784180,-0.122070,3.479004,0.000000,0.000000,0.000000,472,static
25403515,14465,-0.100464,-1.006470,-0.156738,3.723145,0.000000,3.479004,0.000000,0.000000,0.000000,473,static
25417892,14377,-0.102783,-1.003662,-0.159180,2.807617,-0.244141,4.089355,132.702637,107.177734,379.199219,492,static
