t_us,dt_us,ax,ay,az,ppg
17152811,10016,0.969971,-0.163574,0.341309,507
17162801,9990,0.938843,-0.180664,0.339111,498
17172784,9983,0.920776,-0.174805,0.336670,505
17182791,10007,0.904907,-0.170654,0.334106,503
17192806,10015,0.889160,-0.169067,0.330200,507
17202801,9995,0.873047,-0.166748,0.327637,506
17212801,10000,0.831909,-0.158325,0.325073,510
17222786,9985,0.804443,-0.153931,0.324829,510
17232782,9996,0.780762,-0.150391,0.324829,504
17242784,10002,0.761108,-0.149780,0.324707,511
17252812,10028,0.752808,-0.151611,0.323730,508
17262805,9993,0.760010,-0.164795,0.323486,507
17272794,9989,0.766479,-0.169434,0.321167,508
17282782,9988,0.774536,-0.173706,0.319214,501
17292794,10012,0.781982,-0.175293,0.314819,486
17302808,10014,0.788818,-0.173828,0.310547,484
17312792,9984,0.799805,-0.171631,0.307617,482
17322786,9994,0.824341,-0.171631,0.305664,480
17332813,10027,0.833252,-0.174316,0.305664,475
17342817,10004,0.837158,-0.173096,0.308716,474
17352784,9967,0.840698,-0.170166,0.313110,477
17362803,10019,0.844116,-0.166382,0.317627,475
17372788,9985,0.863525,-0.161377,0.322021,487
17382811,10023,0.881714,-0.160034,0.324097,493
17392810,9999,0.901123,-0.162598,0.325928,500
17402785,9975,0.919800,-0.169312,0.327515,510
17412782,9997,0.932861,-0.174805,0.331055,511
17422793,10011,0.940552,-0.177979,0.335693,512
17432806,10013,0.934937,-0.180176,0.347900,518
17442797,9991,0.934448,-0.181030,0.353638,521
17452809,10012,0.937378,-0.183228,0.361572,520
17462801,9992,0.940430,-0.186279,0.367432,517
17472804,10003,0.941650,-0.185059,0.370361,526
17482802,9998,0.917114,-0.171387,0.362305,526
17492802,10000,0.911621,-0.172729,0.354492,523
17502785,9983,0.927002,-0.172363,0.346802,527
17512802,10017,0.953003,-0.170898,0.346680,527
17522843,10041,0.981689,-0.167358,0.351196,528
17532787,9944,1.007935,-0.167480,0.395752,533
17542807,10020,1.043579,-0.183838,0.387451,533
17552784,9977,1.060181,-0.195068,0.393921,532
17562796,10012,1.065308,-0.202148,0.397339,530
17572805,10009,1.063354,-0.203369,0.399292,524
17582809,10004,1.059204,-0.201538,0.399780,530
17592801,9992,1.028687,-0.196411,0.401001,527
17602788,9987,1.003174,-0.196045,0.396973,532
