t_us,dt_us,ax,ay,az,ppg
22266712,9997,0.328857,-0.627075,-0.742798,508
22276718,10006,0.331909,-0.628052,-0.743774,510
22286714,9996,0.332764,-0.625977,-0.741821,511
22296697,9983,0.331055,-0.624756,-0.739990,512
22306715,10018,0.333008,-0.622070,-0.737915,508
22316713,9998,0.336060,-0.621948,-0.735596,506
22326721,10008,0.338989,-0.622681,-0.735474,509
22336733,10012,0.339600,-0.622681,-0.735474,508
22346711,9978,0.339600,-0.624390,-0.734131,511
22356722,10011,0.337891,-0.624023,-0.735962,506
22366718,9996,0.335938,-0.625610,-0.738281,510
22376711,9993,0.332275,-0.626587,-0.739624,508
22386704,9993,0.330200,-0.626343,-0.741089,512
22396723,10019,0.329346,-0.627441,-0.742432,507
22406703,9980,0.328491,-0.626587,-0.741943,513
22416720,10017,0.327026,-0.626343,-0.741821,513
22426701,9981,0.328003,-0.626099,-0.742065,514
22436724,10023,0.328247,-0.625732,-0.741577,517
22446700,9976,0.329102,-0.625366,-0.740112,517
22456712,10012,0.330078,-0.624268,-0.738037,517
22466701,9989,0.332031,-0.624023,-0.739502,517
22476718,10017,0.334839,-0.623657,-0.739380,514
22486696,9978,0.334839,-0.621826,-0.740234,519
22496722,10026,0.334473,-0.621460,-0.741089,512
22506695,9973,0.335938,-0.620117,-0.739380,514
22516719,10024,0.335327,-0.620117,-0.737549,518
22526705,9986,0.334351,-0.620117,-0.736084,514
22536717,10012,0.334229,-0.620605,-0.735352,507
22546701,9984,0.334839,-0.622559,-0.733887,514
22556707,10006,0.336426,-0.626709,-0.733765,513
22566707,10000,0.336914,-0.627808,-0.736450,506
22576710,10003,0.337158,-0.630981,-0.737671,513
22586698,9988,0.335449,-0.631470,-0.736206,512
22596700,10002,0.336304,-0.631470,-0.735352,511
22606699,9999,0.335815,-0.630005,-0.734375,512
22616706,10007,0.336060,-0.625000,-0.733032,511
22626708,10002,0.336914,-0.608643,-0.734985,507
22636695,9987,0.334473,-0.633057,-0.737549,511
22646708,10013,0.336914,-0.593628,-0.735962,511
22656715,10007,0.333862,-0.623779,-0.731445,511
22666718,10003,0.334961,-0.649414,-0.736206,511
22676726,10008,0.331543,-0.628540,-0.733521,509
22686715,9989,0.318848,-0.561035,-0.730713,511
22696701,9986,0.328003,-0.654541,-0.733398,509
22706695,9994,0.330444,-0.677734,-0.738403,511
22716699,10004,0.329712,-0.637573,-0.734131,512
22726706,10007,0.327393,-0.628418,-0.730957,512
22736722,10016,0.326050,-0.637451,-0.728149,507
22746722,10000,0.328491,-0.631470,-0.727173,513
22756708,9986,0.328247,-0.632080,-0.730103,503
22766695,9987,0.331787,-0.636841,-0.731323,512
22776717,10022,0.333130,-0.637817,-0.730469,512
22786723,10006,0.332886,-0.636963,-0.732056,512
22796718,9995,0.339966,-0.637573,-0.730713,511
22806703,9985,0.340942,-0.635864,-0.729248,510
22816719,10016,0.339966,-0.632568,-0.726807,511
22826710,9991,0.342163,-0.629395,-0.724976,509
22836704,9994,0.344360,-0.629639,-0.725220,510
22846703,9999,0.343994,-0.631714,-0.726562,510
