t_us,dt_us,ax,ay,az,ppg
76605770,9984,-0.066162,-0.641968,-0.788818,508
76615784,10014,-0.065674,-0.641479,-0.789307,506
76625825,10041,-0.064941,-0.643799,-0.789673,509
76635790,9965,-0.064941,-0.644287,-0.787598,507
76645789,9999,-0.062988,-0.643188,-0.788086,510
76655790,10001,-0.061768,-0.640259,-0.787109,511
76665797,10007,-0.062744,-0.638428,-0.787720,509
76675773,9976,-0.065430,-0.640137,-0.787720,503
76685796,10023,-0.062622,-0.640747,-0.789551,511
76695791,9995,-0.061523,-0.641846,-0.790894,512
76705776,9985,-0.059692,-0.642944,-0.789795,507
76715793,10017,-0.059814,-0.642822,-0.788330,512
76725785,9992,-0.062378,-0.643188,-0.789307,512
76735777,9992,-0.061890,-0.648926,-0.789307,506
76745784,10007,-0.064575,-0.645508,-0.787598,516
76755782,9998,-0.066284,-0.643677,-0.785767,515
76765796,10014,-0.067871,-0.644531,-0.785645,518
76802301,36505,-0.064575,-0.647949,-0.790405,521
76866334,64033,-0.065430,-0.639404,-0.786499,517
76873067,6733,-0.064209,-0.638306,-0.786377,518
76879191,6124,-0.065308,-0.638916,-0.786499,517
76885263,6072,0.000000,0.000000,0.000000,518
76890674,5411,-0.063110,-0.639160,-0.786865,514
76896938,6264,-0.066895,-0.638428,-0.786011,516
76903225,6287,0.000000,0.000000,0.000000,516
76908437,5212,-0.062744,-0.641846,-0.786621,514
76914662,6225,-0.060547,-0.641846,-0.786621,516
76921273,6611,-0.060303,-0.642334,-0.787720,516
76927514,6241,0.000000,0.000000,0.000000,516
76931656,4142,-0.061279,-0.643188,-0.789307,509
76938080,6424,-0.061157,-0.645264,-0.790283,514
76944150,6070,0.000000,0.000000,0.000000,513
76948977,4827,-0.060425,-0.647461,-0.791504,516
76955830,6853,-0.058716,-0.650269,-0.793335,511
76961810,5980,0.000000,0.000000,0.000000,511
76966094,4284,-0.060547,-0.650146,-0.792847,515
76972186,6092,-0.061890,-0.649292,-0.791016,507
76977619,5433,0.000000,0.000000,0.000000,515
76985782,8163,-0.062988,-0.651245,-0.791016,513
76995782,10000,-0.065552,-0.652100,-0.789307,507
77005790,10008,-0.067993,-0.646606,-0.785645,511
77015798,10008,-0.067383,-0.646606,-0.781860,512
77029626,13828,-0.068359,-0.645752,-0.781006,505
77035795,6169,-0.068604,-0.646973,-0.785278,512
77045779,9984,-0.066528,-0.647949,-0.786133,512
77055787,10008,-0.063843,-0.645264,-0.788940,511
77065794,10007,-0.061523,-0.645996,-0.789062,511
77075787,9993,-0.060791,-0.646118,-0.789795,512
77085799,10012,-0.060181,-0.646118,-0.788574,512
77095779,9980,-0.063965,-0.640991,-0.786255,513
77156119,60340,-0.058960,-0.646484,-0.795898,507
77161623,5504,-0.059570,-0.648071,-0.794312,514
77167129,5506,-0.067749,-0.644897,-0.791992,508
77172495,5366,0.000000,0.000000,0.000000,512
77176459,3964,-0.058838,-0.647705,-0.793945,512
77182350,5891,0.000000,0.000000,0.000000,511
77186860,4510,-0.064453,-0.652222,-0.791992,503
77193043,6183,-0.063477,-0.649536,-0.790894,513
77199242,6199,0.000000,0.000000,0.000000,512
77204311,5069,-0.067383,-0.646973,-0.790649,508
77210640,6329,-0.063354,-0.646118,-0.787598,504
77217252,6612,-0.065552,-0.646973,-0.787842,508
77225780,8528,-0.065552,-0.647095,-0.785889,511
77235776,9996,-0.065430,-0.643188,-0.785034,504
77245789,10013,-0.066895,-0.646240,-0.782837,510
77255783,9994,-0.068237,-0.642090,-0.779175,507
77265774,9991,-0.067139,-0.641968,-0.781250,507
77275790,10016,-0.065063,-0.640991,-0.780273,503
77285779,9989,-0.064697,-0.640259,-0.779419,512
77295789,10010,-0.063477,-0.638672,-0.779419,508
77305790,10001,-0.062866,-0.641235,-0.781982,510
77315791,10001,-0.065063,-0.643066,-0.783203,512
77325773,9982,-0.065063,-0.647095,-0.786255,510
77335789,10016,-0.066895,-0.648193,-0.788452,511
77345788,9999,-0.067993,-0.650391,-0.789307,512
77355778,9990,-0.066528,-0.651001,-0.787354,514
77365792,10014,-0.066040,-0.651123,-0.786255,511
77375811,10019,-0.066650,-0.649292,-0.786499,511
77385772,9961,-0.064331,-0.648682,-0.784302,509
77395794,10022,-0.065308,-0.648315,-0.783325,509
77405784,9990,-0.065063,-0.649170,-0.784790,512
77415781,9997,-0.064575,-0.648193,-0.787720,500
77425788,10007,-0.061035,-0.647583,-0.787964,503
77479310,53522,-0.065796,-0.648193,-0.786987,511
77485565,6255,0.000000,0.000000,0.000000,501
77490048,4483,-0.068726,-0.648926,-0.786255,508
77496163,6115,-0.069458,-0.648560,-0.785400,500
77502548,6385,0.000000,0.000000,0.000000,510
77507204,4656,-0.068115,-0.650391,-0.785278,511
77513407,6203,-0.067627,-0.648682,-0.784668,511
77518941,5534,0.000000,0.000000,0.000000,511
77523238,4297,-0.066772,-0.646362,-0.782959,512
77528685,5447,0.000000,0.000000,0.000000,511
77535779,7094,-0.068115,-0.646729,-0.782593,511
77545785,10006,-0.069214,-0.645874,-0.781860,505
77555776,9991,-0.070312,-0.647583,-0.784668,513
77565826,10050,-0.069214,-0.649780,-0.785156,516
77575790,9964,-0.069336,-0.649292,-0.785767,517
77585795,10005,-0.067993,-0.648560,-0.786133,518
77614874,29079,-0.064331,-0.648193,-0.785278,518
77620421,5547,0.000000,0.000000,0.000000,520
77624820,4399,-0.064087,-0.647095,-0.784302,513
77630638,5818,-0.064575,-0.645508,-0.785156,512
77636224,5586,0.000000,0.000000,0.000000,523
77645771,9547,-0.065430,-0.645752,-0.784668,513
77655793,10022,-0.065063,-0.645996,-0.783936,519
77665776,9983,-0.066528,-0.644653,-0.783325,518
77675798,10022,-0.067139,-0.644775,-0.783936,519
77685786,9988,-0.067627,-0.645386,-0.783325,517
77722565,36779,-0.062866,-0.647705,-0.784668,515
77766482,43917,-0.062744,-0.654297,-0.787109,513
77772316,5834,0.000000,0.000000,0.000000,511
77776346,4030,-0.064941,-0.653442,-0.785278,519
77782027,5681,0.000000,0.000000,0.000000,513
77786296,4269,-0.066895,-0.653564,-0.783203,511
77791967,5671,-0.066040,-0.654541,-0.782471,512
77797631,5664,0.000000,0.000000,0.000000,512
77801819,4188,-0.065918,-0.655884,-0.781250,513
77807715,5896,0.000000,0.000000,0.000000,513
77812035,4320,-0.067261,-0.655640,-0.779053,511
77817890,5855,-0.066406,-0.655151,-0.779053,512
77823632,5742,0.000000,0.000000,0.000000,513
77827902,4270,-0.067871,-0.653564,-0.778809,510
77835791,7889,-0.066528,-0.653809,-0.776489,514
77845773,9982,-0.066650,-0.649170,-0.776855,508
77855781,10008,-0.066528,-0.649780,-0.777344,514
