t_us,dt_us,ax,ay,az,ppg
18475353,10004,-0.177246,-0.322754,0.923950,512
18485351,9998,-0.176270,-0.323608,0.925659,512
18495367,10016,-0.178833,-0.322998,0.927002,510
18505361,9994,-0.178223,-0.321045,0.925537,507
18515372,10011,-0.176392,-0.319580,0.923096,511
18525368,9996,-0.176880,-0.318481,0.921631,513
18538145,12777,-0.176880,-0.321899,0.920898,512
18550905,12760,-0.176636,-0.323730,0.921753,516
18556687,5782,-0.178345,-0.323853,0.925781,506
18565364,8677,-0.178467,-0.324829,0.928467,513
18575367,10003,-0.177979,-0.326660,0.927246,515
18585360,9993,-0.176147,-0.326294,0.926514,507
18595344,9984,-0.176636,-0.323486,0.924072,507
18605354,10010,-0.177124,-0.318481,0.923950,516
18615353,9999,-0.176514,-0.319336,0.923096,511
18629835,14482,-0.176636,-0.320068,0.924194,515
18639589,9754,-0.178101,-0.323242,0.924194,517
18646539,6950,0.000000,0.000000,0.000000,517
18655357,8818,-0.176880,-0.324463,0.922729,512
18665367,10010,-0.179687,-0.321289,0.923218,517
18675351,9984,-0.178467,-0.321167,0.923950,513
18685345,9994,-0.177734,-0.321655,0.922974,516
18695369,10024,-0.177734,-0.322510,0.922607,514
18705352,9983,-0.176880,-0.323120,0.924438,516
18715349,9997,-0.177612,-0.322388,0.924683,512
18727655,12306,-0.177368,-0.320435,0.925171,515
18737323,9668,-0.177734,-0.318848,0.923218,518
18745357,8034,-0.176636,-0.318726,0.921875,518
18755480,10123,-0.177246,-0.319092,0.920776,515
18766425,10945,-0.178101,-0.323120,0.921875,511
18775371,8946,0.000000,0.000000,0.000000,515
18785372,10001,-0.179687,-0.324585,0.924561,516
18795344,9972,-0.177124,-0.323608,0.926025,514
18805362,10018,-0.176025,-0.321899,0.924561,516
18815372,10010,-0.176025,-0.321899,0.926147,511
18825368,9996,-0.175659,-0.323242,0.924316,513
18835363,9995,-0.179443,-0.322510,0.923706,516
18845362,9999,-0.179199,-0.323120,0.924438,512
18855347,9985,-0.177979,-0.324951,0.923462,509
18865365,10018,-0.177979,-0.324097,0.921631,514
18875362,9997,-0.177979,-0.319336,0.920288,514
18885364,10002,-0.178711,-0.317383,0.919434,514
18895361,9997,-0.178101,-0.319580,0.919922,516
18905343,9982,-0.179199,-0.321289,0.922363,510
18915352,10009,-0.179321,-0.322510,0.923096,513
18925358,10006,-0.179565,-0.324341,0.922852,515
18935345,9987,-0.176636,-0.322388,0.924194,515
18945364,10019,-0.176514,-0.321167,0.925903,515
18955370,10006,-0.177246,-0.324341,0.928101,516
18965343,9973,-0.177734,-0.326538,0.930420,516
18975361,10018,-0.178101,-0.328003,0.931885,515
18985372,10011,-0.177124,-0.328247,0.931763,515
18995344,9972,-0.175171,-0.324951,0.926758,506
19005345,10001,-0.173340,-0.322510,0.925781,514
19015346,10001,-0.173828,-0.319336,0.924072,507
19025371,10025,-0.173096,-0.319946,0.924316,512
19035349,9978,-0.175659,-0.321167,0.924072,508
19045346,9997,-0.178833,-0.321899,0.923706,508
19055361,10015,-0.178833,-0.321045,0.922241,509
19066381,11020,-0.180298,-0.322754,0.921753,513
19075354,8973,-0.180908,-0.325684,0.922729,515
19085354,10000,-0.180298,-0.326050,0.921387,513
19095368,10014,-0.180054,-0.324219,0.919800,510
19105350,9982,-0.177856,-0.322754,0.921021,514
19115358,10008,-0.176270,-0.321777,0.921631,514
19125357,9999,-0.177124,-0.320435,0.922607,511
19139628,14271,-0.177002,-0.319580,0.926147,515
19148362,8734,-0.176147,-0.320557,0.926636,506
19155746,7384,-0.176514,-0.322632,0.924438,507
19166697,10951,-0.177490,-0.323486,0.923462,512
19175365,8668,-0.176270,-0.320923,0.922607,511
19185367,10002,-0.176270,-0.319214,0.922729,509
19195347,9980,-0.175903,-0.320435,0.921997,511
19205356,10009,-0.178711,-0.322754,0.921265,514
