t_us,dt_us,ax,ay,az,ppg
10954186,9988,-0.110596,0.461182,0.853271,509
10964193,10007,-0.110229,0.461792,0.852905,509
10974165,9972,-0.108887,0.460693,0.850708,510
10984192,10027,-0.107178,0.460937,0.849243,510
10994174,9982,-0.109009,0.458374,0.847900,504
11004166,9992,-0.108398,0.455200,0.847656,509
11014178,10012,-0.106567,0.454712,0.849609,502
11024186,10008,-0.105713,0.457031,0.851074,507
11034165,9979,-0.105835,0.460205,0.852295,506
11044164,9999,-0.104980,0.457397,0.851074,507
11054190,10026,-0.104248,0.456543,0.848877,507
11064182,9992,-0.105225,0.455322,0.851074,510
11074179,9997,-0.104614,0.454956,0.849243,509
11084192,10013,-0.105591,0.458008,0.851440,504
11094171,9979,-0.106445,0.460571,0.849731,506
11104170,9999,-0.107788,0.462280,0.850098,512
11114190,10020,-0.108032,0.463623,0.852539,512
11124171,9981,-0.105835,0.463745,0.850586,517
11134190,10019,-0.105713,0.462402,0.849854,513
11144166,9976,-0.105713,0.464233,0.852173,512
11154181,10015,-0.105103,0.463867,0.851562,521
11164189,10008,-0.105835,0.464600,0.852539,516
11174193,10004,-0.107666,0.462402,0.853760,522
11184180,9987,-0.108154,0.461060,0.856079,522
11194168,9988,-0.106323,0.462036,0.855957,516
11204165,9997,-0.106934,0.463013,0.856445,521
11214178,10013,-0.105713,0.462646,0.855835,522
11224176,9998,-0.106201,0.462402,0.854370,520
11234186,10010,-0.107056,0.461426,0.853882,512
11244182,9996,-0.106323,0.462280,0.851318,520
11254173,9991,-0.105713,0.459839,0.852661,519
11264168,9995,-0.105225,0.461182,0.854858,517
11274173,10005,-0.103149,0.462891,0.856689,516
11284192,10019,-0.102905,0.464233,0.854248,509
11294186,9994,-0.103394,0.463623,0.850708,510
11304183,9997,-0.102173,0.463257,0.848999,512
11314168,9985,-0.101929,0.464844,0.850220,511
11324172,10004,-0.101929,0.464478,0.852417,505
11334169,9997,-0.101929,0.463379,0.853638,505
11344186,10017,-0.101807,0.463623,0.855225,510
11354189,10003,-0.102661,0.463867,0.854980,510
11364199,10010,-0.104004,0.466309,0.851807,509
11374181,9982,-0.103394,0.466309,0.852905,505
11384173,9992,-0.102051,0.467651,0.852783,509
11394192,10019,-0.102051,0.464844,0.850830,509
11404176,9984,-0.102661,0.464111,0.851074,509
11414175,9999,-0.102417,0.461914,0.850952,503
11424167,9992,-0.102783,0.461914,0.849609,512
11434188,10021,-0.101929,0.461792,0.849854,510
11444166,9978,-0.104736,0.462158,0.848022,509
11454185,10019,-0.102783,0.463135,0.849365,508
11464169,9984,-0.103638,0.464844,0.850464,509
11474170,10001,-0.102051,0.461548,0.848999,506
