t_us,dt_us,ax,ay,az,ppg
145605401,10017,0.129883,0.632690,0.722656,553
145615382,9981,0.130371,0.631348,0.721069,548
145625374,9992,0.128662,0.629761,0.721069,544
145635370,9996,0.128418,0.631714,0.721069,534
145645382,10012,0.128662,0.634399,0.723267,532
145655360,9978,0.129517,0.635742,0.723511,532
145665386,10026,0.127563,0.633423,0.721069,530
145675369,9983,0.127075,0.629761,0.720825,522
145685363,9994,0.128662,0.628418,0.722778,523
145695369,10006,0.128540,0.630371,0.723511,519
145705384,10015,0.128784,0.632202,0.723755,515
145715367,9983,0.129883,0.632568,0.722534,519
145725369,10002,0.129883,0.632690,0.721802,516
145735374,10005,0.126709,0.631714,0.722290,522
145745383,10009,0.126099,0.631226,0.720581,519
145755378,9995,0.126587,0.630371,0.719604,515
145765375,9997,0.127319,0.629761,0.720337,517
145775389,10014,0.127563,0.630737,0.722778,511
145785386,9997,0.128662,0.632568,0.723267,516
145795362,9976,0.129272,0.631226,0.722412,513
145805390,10028,0.128174,0.631836,0.722778,518
145815362,9972,0.129150,0.632935,0.720581,510
145825377,10015,0.127930,0.632812,0.719482,511
145835367,9990,0.126953,0.631592,0.718628,509
145845363,9996,0.127319,0.631836,0.723633,512
145855386,10023,0.127686,0.633545,0.723877,511
145865388,10002,0.128418,0.632935,0.723267,504
145875362,9974,0.127930,0.631104,0.720703,503
145885386,10024,0.128052,0.629395,0.719849,506
145895372,9986,0.127563,0.632202,0.722656,506
145905378,10006,0.126953,0.633423,0.722900,506
145915375,9997,0.127319,0.632446,0.722656,504
145925372,9997,0.128174,0.631226,0.721313,503
145935362,9990,0.128174,0.630737,0.721436,501
145945363,10001,0.127808,0.631226,0.722168,503
145955385,10022,0.127563,0.630005,0.722656,499
145965385,10000,0.128662,0.630981,0.723145,499
145975389,10004,0.127930,0.631348,0.723511,505
145985360,9971,0.127197,0.632202,0.722778,506
145995379,10019,0.128296,0.631470,0.721924,498
146005406,10027,0.128296,0.631714,0.721069,503
146015366,9960,0.127197,0.632690,0.723267,506
146025389,10023,0.126343,0.632690,0.723267,505
146035368,9979,0.126953,0.631470,0.721436,500
146045370,10002,0.128052,0.629639,0.720703,503
146055376,10006,0.127441,0.631958,0.723511,504
146065376,10000,0.127686,0.632690,0.723877,497
146075366,9990,0.127441,0.631836,0.722412,500
146085371,10005,0.127808,0.631836,0.722046,502
146095386,10015,0.129150,0.633057,0.722656,498
146105368,9982,0.126221,0.633179,0.721191,500
146115370,10002,0.126465,0.628906,0.721924,501
146125385,10015,0.128296,0.629517,0.722778,501
146135385,10000,0.129272,0.630371,0.723633,499
146145388,10003,0.129395,0.631104,0.724121,495
146155375,9987,0.128174,0.631470,0.724121,504
146165366,9991,0.129028,0.631470,0.723511,502
146175401,10035,0.127930,0.630737,0.722168,502
146185382,9981,0.128174,0.630859,0.720459,502
146195385,10003,0.127930,0.630615,0.720825,513
146205363,9978,0.129761,0.631226,0.723145,519
146215367,10004,0.129761,0.631714,0.723633,529
146225371,10004,0.128662,0.631470,0.724609,536
146235377,10006,0.128418,0.630249,0.723877,540
146245387,10010,0.128784,0.627930,0.721680,553
146255366,9979,0.129028,0.629272,0.721436,560
146265381,10015,0.127930,0.630859,0.723022,568
146275381,10000,0.128418,0.631714,0.723145,573
146285370,9989,0.127808,0.630737,0.722900,575
146295365,9995,0.127930,0.630615,0.722900,571
146305382,10017,0.127563,0.630493,0.721924,576
146315376,9994,0.127808,0.630005,0.722046,576
146325373,9997,0.128540,0.630127,0.721436,576
146335380,10007,0.129028,0.632202,0.723755,569
146345380,10000,0.129517,0.632690,0.723999,569
146355363,9983,0.129761,0.631836,0.723145,566
146365362,9999,0.127319,0.631348,0.721191,564
146375367,10005,0.127441,0.630859,0.722168,562
146385369,10002,0.128418,0.631592,0.720703,557
146395386,10017,0.129883,0.630249,0.720581,559
146405389,10003,0.129272,0.629883,0.722778,552
146415372,9983,0.129028,0.630127,0.723267,552
146425383,10011,0.129395,0.631958,0.725708,547
146435377,9994,0.128662,0.630615,0.722534,540
146445384,10007,0.129517,0.630859,0.721680,540
146455390,10006,0.129883,0.632202,0.721069,529
146465408,10018,0.127441,0.631104,0.720215,529
146475389,9981,0.126709,0.632324,0.720337,526
146485386,9997,0.130005,0.632202,0.721436,519
146495361,9975,0.130859,0.630493,0.723145,512
146505387,10026,0.126465,0.630493,0.721924,515
146515381,9994,0.130249,0.630493,0.722656,516
146525406,10025,0.129639,0.630737,0.722412,513
146535381,9975,0.127075,0.630737,0.721313,511
146545361,9980,0.129761,0.630493,0.723511,510
146555373,10012,0.127441,0.630859,0.723755,509
146565363,9990,0.128296,0.631836,0.722656,511
146575376,10013,0.127686,0.631348,0.722168,508
146585367,9991,0.128540,0.630859,0.723755,508
146595373,10006,0.129150,0.630981,0.723145,503
146605379,10006,0.128418,0.630615,0.720459,502
146615381,10002,0.129272,0.631592,0.722290,508
146625387,10006,0.128296,0.631958,0.723389,509
146635417,10030,0.129028,0.630493,0.722290,505
146645371,9954,0.128906,0.629761,0.723145,504
146655372,10001,0.128540,0.630493,0.724487,504
146665360,9988,0.128540,0.630249,0.723267,505
146675382,10022,0.128540,0.630371,0.721924,504
146685382,10000,0.127319,0.630127,0.721069,502
146695380,9998,0.128540,0.630859,0.722168,504
146705389,10009,0.127808,0.630493,0.722656,505
146715364,9975,0.128662,0.630493,0.723389,503
146725378,10014,0.128174,0.630981,0.723145,505
146735368,9990,0.126953,0.630127,0.722168,500
146745386,10018,0.127441,0.629761,0.721313,504
146755365,9979,0.127930,0.629639,0.722534,501
