t_us,dt_us,ax,ay,az,gx,gy,gz,mx,my,mz,ppg,condition
26982745,15072,-0.061768,-1.018066,0.062256,1.77002,-0.671387,3.845215,0.0,0.0,0.0,453,static
26997235,14490,-0.060425,-1.017822,0.061768,1.77002,-0.732422,3.723145,19.396973,-13.15918,84.265137,460,static
27013221,15986,-0.061279,-1.018188,0.06311,1.831055,-0.671387,3.662109,0.0,0.0,0.0,451,static
27028398,15177,-0.062378,-1.017456,0.06311,2.01416,-0.610352,3.601074,0.0,0.0,0.0,451,static
27042873,14475,-0.0625,-1.016846,0.063477,2.13623,-0.793457,3.662109,19.067383,-12.719727,84.265137,459,static
27059290,16417,-0.062744,-1.017456,0.063354,1.89209,-0.671387,3.662109,0.0,0.0,0.0,450,static
27075210,15920,-0.0625,-1.018066,0.062378,2.075195,-0.610352,3.662109,0.0,0.0,0.0,459,static
27090482,15272,-0.0625,-1.017822,0.061523,2.075195,-0.610352,3.723145,19.335937,-13.098145,84.277344,461,static
27106075,15593,-0.061279,-1.017822,0.062378,1.77002,-0.732422,3.540039,0.0,0.0,0.0,455,static
27120881,14806,-0.062134,-1.018066,0.063843,1.708984,-0.671387,3.417969,0.0,0.0,0.0,466,static
27136550,15669,-0.062622,-1.018433,0.063232,2.075195,-0.854492,3.417969,19.335937,-12.451172,83.447266,468,static
27152605,16055,-0.062866,-1.017212,0.062988,2.075195,-0.610352,3.78418,0.0,0.0,0.0,486,static
27167817,15212,-0.06311,-1.017456,0.062866,1.89209,-0.610352,3.723145,0.0,0.0,0.0,515,static
27183161,15344,-0.063354,-1.018311,0.062988,1.831055,-0.671387,3.78418,19.262695,-12.414551,83.911133,556,static
27198926,15765,-0.062622,-1.017212,0.062866,2.13623,-0.793457,3.78418,0.0,0.0,0.0,599,static
27214336,15410,-0.062256,-1.018066,0.06311,1.831055,-0.671387,3.723145,0.0,0.0,0.0,638,static
27229670,15334,-0.06189,-1.018066,0.062988,1.89209,-0.549316,3.662109,0.0,0.0,0.0,663,static
27244816,15146,-0.062988,-1.01709,0.063477,1.831055,-0.610352,3.540039,19.152832,-12.512207,83.776855,674,static
27260392,15576,-0.0625,-1.017456,0.063599,1.831055,-0.610352,3.479004,0.0,0.0,0.0,682,static
27275464,15072,-0.062012,-1.017578,0.064331,1.89209,-0.671387,3.601074,0.0,0.0,0.0,664,static
27290661,15197,-0.062256,-1.017456,0.06311,1.953125,-0.732422,3.723145,19.018555,-12.82959,82.897949,646,static
27306649,15988,-0.062256,-1.017578,0.063721,1.89209,-0.793457,3.723145,0.0,0.0,0.0,619,static
27320566,13917,-0.062378,-1.01709,0.064087,2.01416,-0.732422,3.662109,0.0,0.0,0.0,578,static
27335036,14470,-0.0625,-1.017944,0.062256,1.953125,-0.610352,3.662109,19.250488,-12.426758,83.398437,555,static
27350921,15885,-0.062744,-1.018433,0.0625,1.953125,-0.671387,3.540039,0.0,0.0,0.0,522,static
27364936,14015,-0.062134,-1.017822,0.064087,1.89209,-0.732422,3.601074,0.0,0.0,0.0,505,static
27379542,14606,-0.062256,-1.017822,0.064087,2.01416,-0.610352,3.78418,0.0,0.0,0.0,483,static
27393260,13718,-0.06311,-1.018066,0.064697,1.953125,-0.793457,3.78418,18.945312,-12.927246,82.69043,465,static
27408537,15277,-0.06311,-1.01709,0.064087,2.01416,-0.732422,3.723145,0.0,0.0,0.0,465,static
27422928,14391,-0.063354,-1.0177,0.064331,2.13623,-0.732422,3.845215,0.0,0.0,0.0,464,static
27437731,14803,-0.061646,-1.018066,0.064087,1.953125,-0.549316,3.78418,19.616699,-12.634277,82.48291,461,static
27453472,15741,-0.06311,-1.018311,0.063599,2.075195,-0.610352,3.662109,0.0,0.0,0.0,464,static
27467776,14304,-0.062256,-1.018311,0.064209,1.953125,-0.671387,3.90625,0.0,0.0,0.0,462,static
27482372,14596,-0.0625,-1.017578,0.063354,1.89209,-0.610352,3.78418,19.73877,-11.865234,82.507324,471,static
27498331,15959,-0.062622,-1.016846,0.063843,2.13623,-0.732422,3.723145,0.0,0.0,0.0,486,static
27512818,14487,-0.063232,-1.017578,0.063232,2.075195,-0.610352,3.662109,0.0,0.0,0.0,492,static
27527661,14843,-0.062622,-1.017578,0.063477,2.075195,-0.793457,3.845215,0.0,0.0,0.0,489,static
27542201,14540,-0.06189,-1.017334,0.062134,2.13623,-0.671387,3.723145,19.494629,-12.487793,83.215332,501,static
27557552,15351,-0.061401,-1.017334,0.063843,2.01416,-0.610352,3.601074,0.0,0.0,0.0,503,static
27572505,14953,-0.062256,-1.016479,0.06311,2.075195,-0.610352,3.90625,0.0,0.0,0.0,503,static
27587521,15016,-0.062134,-1.017212,0.06311,2.197266,-0.610352,3.723145,19.238281,-12.487793,84.240723,500,static
27603260,15739,-0.0625,-1.018188,0.063965,1.831055,-0.549316,3.662109,0.0,0.0,0.0,495,static
27617531,14271,-0.062866,-1.017944,0.064331,2.01416,-0.732422,3.78418,0.0,0.0,0.0,488,static
27632598,15067,-0.062256,-1.017578,0.063721,2.01416,-0.610352,3.662109,19.165039,-12.805176,83.007812,480,static
27648929,16331,-0.0625,-1.017578,0.063965,2.13623,-0.671387,3.662109,0.0,0.0,0.0,476,static
27664375,15446,-0.062744,-1.016357,0.062744,2.13623,-0.671387,3.601074,0.0,0.0,0.0,469,static
27679546,15171,-0.062988,-1.017334,0.063477,1.831055,-0.732422,3.540039,18.835449,-12.512207,84.094238,461,static
27695519,15973,-0.062622,-1.016602,0.063599,1.953125,-0.610352,3.540039,0.0,0.0,0.0,458,static
