,t_peak,As,Pw,Pi_over_As,Tc,Ab_over_Aa,start_idx,peak_idx,end_idx,label
43,174.41456599999998,33.5569149622103,0.22989699999999402,0.02475814600166983,0.19821599999997375,0.5229312792436278,3073,3092,3138,p1
44,175.245373,32.38821364572435,0.24998500000000945,0.024164809104972842,0.18915699999999447,0.3196998995299546,3157,3176,3233,p1
45,176.028028,39.48634620818436,0.26997699999998304,0.018927048759074104,0.21265400000001478,0.32238832425054437,3233,3254,3308,p1
46,176.775388,42.31876477489207,0.2399960000000192,0.017722067361591997,0.2100059999999928,0.5713726398358348,3308,3329,3373,p1
47,177.525364,36.15503752887764,0.2299939999999765,0.01742509600485927,0.2535540000000083,0.6893341336733279,3378,3404,3450,p1
48,178.15536899999998,47.98919865618404,0.18999999999999773,0.01291990734086,0.17000299999997992,0.6471675043428213,3450,3467,3511,p1
49,178.775385,42.25666956390926,0.2899930000000097,0.014435638357097906,0.2600140000000124,1.0736087201297402,3503,3529,3573,p1
50,179.38538699999998,60.89800229384912,0.22017599999998083,0.010837498360215895,0.18999799999997435,0.5358568879362638,3571,3590,3634,p1
51,180.045369,61.34465629682768,0.28000400000001946,0.006683646543166182,0.23997900000000527,1.1316549917496848,3632,3656,3712,p1
52,180.455375,13.440608134194608,0.09997400000000312,0.02827305105586643,0.14948100000000863,0.9279508927964123,3682,3697,3760,p1
53,180.83538199999998,80.56027834311246,0.24999900000000252,0.010237923911921477,0.23002199999999107,0.39449860521538654,3712,3735,3796,p1
54,181.66015199999998,65.38037683609707,0.25000199999999495,0.012468924766886805,0.21476499999999987,0.46062549037802436,3796,3817,3861,p1
55,182.47537499999999,51.439109663848484,0.24999500000001262,0.01438609658751727,0.1900009999999952,0.8056001771260632,3880,3899,3956,p1
56,183.215383,44.60972435359345,0.2099800000000016,0.016587952755202008,0.1699970000000235,0.6131512582694639,3956,3973,4028,p1
57,183.955367,41.95513418372919,0.21000499999999533,0.015969392376769646,0.19000199999999268,0.34764638107295487,4028,4047,4098,p1
58,184.625365,37.723127368436046,0.24999900000000252,0.018291033859969618,0.15998099999998772,0.32530686256509855,4098,4114,4164,p1
59,185.31536,38.4067554063182,0.22998300000000427,0.019268120729569894,0.1896859999999947,0.6131746130766618,4164,4183,4239,p1
60,186.055386,27.886693759152934,0.2199990000000014,0.026535917322830775,0.18002400000000307,0.7067246201670528,4239,4257,4315,p1
61,186.79538499999998,37.73349310815486,0.23000500000000557,0.017755552025879577,0.16002000000000294,0.39706864070541315,4315,4331,4381,p1
62,187.465364,41.937131767660176,0.25001499999999055,0.017645555831041673,0.16998900000001527,0.24234636507676607,4381,4398,4442,p1
63,188.205368,28.313519800476897,0.3700060000000178,0.025076924557717366,0.25998599999999783,1.7918701137504567,4446,4472,4527,p1
64,188.915384,29.483501754187852,0.2199990000000014,0.012209811541428679,0.15999700000000416,0.7811960647592379,4527,4543,4602,p1
65,189.275372,10.294899953222165,0.15999000000002184,0.040796899621014106,0.14998800000000756,1.0108577285760894,4564,4579,4648,p1
66,189.695372,41.11515568301567,0.25000199999999495,0.016052280212394417,0.19000299999999015,0.7446930255028164,4602,4621,4672,p1
67,190.35536399999998,39.80998279739642,0.18999900000000025,0.016327462468597842,0.14998699999998166,0.34241715606206397,4672,4687,4731,p1
68,191.00536,33.522670316187465,0.18000299999999925,0.022075419201991575,0.25994600000001356,0.6622143569170654,4726,4752,4807,p1
69,191.745387,40.57024913614919,0.18999299999998698,0.015282060455664041,0.19001600000001417,0.3761756368083681,4807,4826,4870,p1
70,192.36538399999998,47.52064026632202,0.18001700000002074,0.012625987289679359,0.18001699999999232,0.6964392620181861,4870,4888,4933,p1
71,192.96537899999998,40.92468777591381,0.20998400000001993,0.017837790333238596,0.14999099999999999,0.516782320429831,4933,4948,5002,p1
72,193.695385,37.34241197150491,0.2300170000000037,0.01928051676333575,0.19001499999998828,1.009171145870215,5002,5021,5077,p1
73,194.41536599999998,62.685794414434405,0.190006000000011,0.012283548564596231,0.15998399999998014,0.37527993739782883,5077,5093,5152,p1
74,195.18536999999998,53.95365722420095,0.2707219999999779,0.015198283901173637,0.1799829999999929,0.32470550519589697,5152,5170,5234,p1
75,196.005373,52.236103274587094,0.22000500000001466,0.014932258554965099,0.18000599999999167,0.3917901098212205,5234,5252,5310,p1
76,196.78537599999999,53.929273482425785,0.23000500000000557,0.013906807037636307,0.20001299999998423,0.7939584168772135,5310,5330,5377,p1
77,197.53536,45.62653278944693,0.22999599999999987,0.015561296390336442,0.25999100000001363,0.6187049494334095,5379,5405,5460,p1
78,198.24536799999998,31.875196958668326,0.2800280000000157,0.02101979168532832,0.16000700000000734,0.34862260289773217,5460,5476,5520,p1
79,198.915378,25.57135225061998,0.279988000000003,0.026983438077009047,0.23999400000002424,0.7603157379424346,5519,5543,5587,p1
80,199.605381,27.516838210832287,0.2100160000000244,0.024347964503285104,0.2599930000000086,0.688559438835866,5586,5612,5660,p1
81,200.27535999999998,28.101887378248108,0.2500060000000133,0.023842028507971673,0.1899789999999939,0.4629076955111269,5660,5679,5723,p1
82,200.94536599999998,22.597021645188676,0.20999199999999973,0.02787969184134223,0.2599789999999871,1.2962758466080115,5720,5746,5792,p1
83,201.57536399999998,34.27349623359662,0.2199860000000058,0.02159152351882388,0.17000199999998244,0.5167408400695737,5792,5809,5853,p1
84,202.315381,29.302983532486813,0.2199889999999982,,0.26002100000002315,0.3636950381192167,5857,5883,5946,p1
