,t_peak,As,Pw,Pi_over_As,Tc,Ab_over_Aa,start_idx,peak_idx,end_idx,label
62,71.654189,34.08179922822659,0.18675199999999847,0.018778087263361186,0.18001200000000495,0.47938466720781925,4778,4796,4843,p1
63,72.29418,43.31690514805187,0.18998700000000213,0.015698166747505616,0.16997999999999536,0.4223900292608259,4843,4860,4911,p1
64,72.974176,41.8167763693498,0.18999900000000025,0.016740051739451617,0.1699870000000061,0.5410366835138376,4911,4928,4981,p1
65,73.674191,41.97271195225199,0.2137689999999992,0.016200740156451156,0.16665100000000166,0.3882263983884084,4981,4998,5048,p1
66,74.35418,42.05586704610132,0.20999600000000385,0.016882448273428524,0.18000700000000336,0.4146778109642693,5048,5066,5119,p1
67,75.06418599999999,45.17536595465471,0.1800089999999983,0.014831423848841462,0.17999799999999766,0.7068665513531749,5119,5137,5186,p1
68,75.734201,39.168105949966986,0.18999800000000278,0.017360476936734977,0.18001900000000148,1.4034021825598277,5186,5204,5248,p1
69,76.41417799999999,48.584763137053756,0.269992000000002,0.014202436225808116,0.2599840000000029,0.5233136622160112,5246,5272,5320,p1
70,77.10419999999999,41.684833123307854,0.16999199999999348,0.015113290681443311,0.21000099999999122,0.7265306765715905,5320,5341,5386,p1
71,77.734195,39.65529645736203,0.1700090000000074,0.016139105168161756,0.18001499999999737,1.0087932155777724,5386,5404,5450,p1
72,78.374196,42.02931177261042,0.18001599999999485,0.014275608490715238,0.18000000000000682,0.7287830035829123,5450,5468,5512,p1
73,78.97419,41.68786513522926,0.17999799999999766,0.014152559697795991,0.16999199999999348,0.6955493362223597,5511,5528,5572,p1
74,79.56418,41.725950862028455,0.1899930000000012,0.015098853039520053,0.16997899999999788,0.4436581351836767,5570,5587,5633,p1
75,80.194194,40.39814999612262,0.16998900000000106,0.015842507641102923,0.17001700000000142,0.44948647088252425,5633,5650,5696,p1
76,80.83420199999999,55.5309620661657,0.20999499999999216,0.012425104380109513,0.18002899999999045,0.4019885445079643,5696,5714,5762,p1
77,81.52418,42.39835606786747,0.18998899999999708,0.015095207912672963,0.20999300000001142,0.6004533552506981,5762,5783,5830,p1
78,82.164192,41.119017042832795,0.19095699999999738,0.015564695997798847,0.16998999999999853,0.4194182895253818,5830,5847,5893,p1
79,82.804197,43.97643838797305,0.1800139999999999,,0.18001999999999896,0.9174061803648783,5893,5911,5955,p1
