,t_peak,As,Pw,Pi_over_As,Tc,Ab_over_Aa,start_idx,peak_idx,end_idx,label
43,73.089475,71.52035690174718,0.17999399999999355,0.010905915934837078,0.18000700000000336,0.2999670671732834,4993,5011,5072,p1
44,73.86946999999999,65.48511112306755,0.19002999999999304,0.012369147522369778,0.17000699999999824,0.20827402384788096,5072,5089,5152,p1
45,74.679465,69.94228099652831,0.16996099999998648,0.011152252813126377,0.17999499999999102,0.3457392010202034,5152,5170,5231,p1
46,75.459479,73.61600492730278,0.1700000000000017,0.010459586889568136,0.17002600000000712,0.48700690102994393,5231,5248,5301,p1
47,76.229472,73.97196167475455,0.17001000000000488,0.011220345942011907,0.24000100000000657,0.3101323064437349,5301,5325,5393,p1
48,77.059463,69.95026250723605,0.15998399999999435,0.01200913291659339,0.1500029999999981,0.4228504530099296,5393,5408,5453,p1
49,77.89950499999999,63.878116239991805,0.17000400000000582,0.01299264989095604,0.16003299999999854,0.41879523969470434,5476,5492,5560,p1
50,78.729451,66.86918503420627,0.15001600000000792,0.010916837099578523,0.1499950000000041,0.4683026757863559,5560,5575,5624,p1
51,79.459451,64.02599376375453,0.17998799999999449,0.010933137603188082,0.23997700000001032,0.6247630465977254,5624,5648,5700,p1
52,80.15945599999999,65.95180240847107,0.180018000000004,0.010765467721452414,0.17999499999999102,0.4613018034179527,5700,5718,5772,p1
53,80.869458,64.56161327811434,0.1800049999999942,0.011771902240516604,0.16998399999999947,0.6912634325428553,5772,5789,5834,p1
54,81.629471,68.99162306695315,0.17002499999999543,,0.1600210000000004,0.18008077360884478,5849,5865,5926,p1
